Inventory Level,Units Sold,Units Ordered,Price,Discount,Competitor Pricing,Demand
660,57,0,85.04,10,99.81,67
277,80,233,123.5,0,135.95,87
129,110,111,83.61,15,97.11,98
122,38,0,141.62,10,134.03,54
146,54,0,55.07,0,59.09,71
194,59,0,118.11,10,106.19,61
374,235,407,14.66,20,14.15,234
435,103,0,38.37,10,41.47,103
145,80,89,29.08,5,33.74,99
179,179,255,10.67,15,10.11,264
42,42,0,16.93,10,20.1,144
1307,191,0,71.91,5,83.81,180
596,158,0,87.21,5,92.3,133
191,169,169,80.63,5,75.11,184
633,276,847,155.05,0,136.88,260
511,176,0,71.86,5,66.23,159
601,61,0,73.7,0,72.39,56
539,57,0,125.95,10,112.94,82
406,91,0,77.34,0,66.49,94
308,73,0,140.58,20,134.33,77
589,170,0,59.01,10,51.63,171
27,27,270,32.08,10,36.94,100
97,97,138,36.78,20,32.92,143
146,71,134,24.44,0,23.96,115
171,78,182,141.2,5,125.09,78
252,97,0,31.67,10,37.49,136
259,144,0,83.51,10,74.4,163
170,151,209,78.67,10,68.36,177
667,47,0,51.42,0,55.74,76
235,80,180,115.59,0,115.19,100
390,109,0,53.22,15,52.0,99
213,100,0,44.23,0,52.15,118
116,74,0,24.31,10,23.07,108
106,80,155,45.16,10,53.57,130
172,102,114,93.94,0,111.14,111
499,144,463,161.1,0,147.45,128
197,54,0,145.29,5,128.86,45
145,145,0,107.26,10,92.21,209
105,86,82,28.39,15,24.83,81
789,288,825,105.17,10,94.95,257
148,148,160,15.36,25,14.72,158
149,131,0,42.4,10,39.17,144
147,82,107,22.97,10,24.4,131
205,162,140,72.18,0,83.87,155
103,95,83,111.5,5,124.39,86
275,112,0,124.54,10,116.48,103
154,121,0,91.47,10,87.89,156
286,51,0,28.23,5,32.97,64
122,73,0,78.92,0,87.39,90
549,89,0,38.94,5,47.03,89
124,101,0,85.91,20,75.25,126
116,96,85,64.83,0,78.11,92
744,120,0,31.19,0,34.7,123
229,191,0,24.8,20,29.12,159
355,162,419,78.23,0,90.23,175
94,26,0,69.71,0,77.95,33
793,63,0,94.87,0,91.55,82
233,69,0,67.4,0,64.98,74
610,101,0,22.31,15,23.64,153
571,46,0,115.2,0,128.02,72
526,63,0,56.27,20,65.79,103
241,34,0,64.01,10,71.59,36
289,80,0,21.1,0,25.11,97
172,66,0,23.66,5,25.4,64
329,51,0,68.42,10,76.84,56
404,32,0,111.47,10,107.2,49
95,48,0,13.47,15,14.37,78
423,138,360,57.35,5,62.05,120
96,68,96,92.49,0,86.22,89
418,57,0,18.56,10,16.8,52
116,101,0,20.38,10,24.64,95
107,96,95,39.92,0,35.1,85
843,36,0,12.72,10,14.68,58
223,99,267,110.02,10,118.16,113
223,120,0,58.9,5,70.69,141
194,47,0,34.04,5,38.95,72
73,38,0,97.05,10,86.0,44
209,92,150,105.72,0,93.99,79
367,153,0,67.38,20,64.0,128
840,35,0,67.44,10,73.88,34
231,116,627,110.22,15,107.92,176
476,103,0,119.02,0,137.72,151
373,9,0,86.2,10,100.61,15
161,44,0,105.87,10,113.78,39
162,44,0,49.74,5,48.97,68
329,93,0,64.63,10,73.3,85
1303,108,0,10.26,10,10.91,106
900,163,0,22.65,5,24.54,151
555,94,0,128.34,10,151.71,80
296,107,0,54.18,10,65.03,134
93,45,57,56.6,15,56.44,55
339,227,374,46.2,5,51.26,198
249,130,0,31.26,0,36.31,125
100,70,113,100.74,10,106.51,112
318,74,0,97.76,10,87.98,63
1061,139,0,29.32,10,35.11,175
411,92,304,58.51,0,70.1,89
103,103,134,116.86,5,135.13,115
543,159,435,22.91,15,20.81,172
168,60,0,170.95,10,147.96,96
603,134,0,96.06,20,89.86,124
197,104,0,141.23,5,136.22,129
130,40,61,82.51,5,90.57,63
84,62,78,167.52,0,160.2,70
92,92,108,62.94,5,69.29,127
135,129,265,155.56,5,138.17,127
139,139,485,16.02,15,19.12,270
332,135,359,48.7,0,45.71,130
154,78,120,32.23,0,38.44,115
255,239,235,10.32,5,12.0,223
407,202,400,16.22,25,19.47,196
1116,14,0,42.45,10,40.94,23
438,114,0,94.87,0,109.78,145
191,191,258,74.19,20,70.57,220
357,160,0,136.63,0,128.06,205
335,223,0,78.42,0,93.72,193
540,61,0,70.13,0,83.14,57
482,66,0,121.15,10,139.45,86
1416,139,0,81.25,10,94.26,162
235,54,257,164.36,10,151.15,88
419,162,0,51.12,15,47.91,140
316,107,0,40.6,5,36.15,143
138,56,0,30.85,10,28.72,55
209,186,0,24.89,5,27.4,156
93,38,0,139.32,0,122.86,60
155,84,0,28.91,0,31.22,75
416,106,0,75.3,0,66.63,94
228,101,0,67.82,0,77.67,107
620,80,0,55.48,5,61.08,114
155,130,324,106.84,20,127.51,166
1046,76,0,67.44,0,64.02,122
113,113,457,46.08,0,54.52,131
1211,80,0,27.55,0,31.24,131
181,61,0,42.06,5,37.91,76
184,89,113,90.36,10,78.38,116
355,64,0,119.42,5,113.92,55
143,43,93,144.99,0,166.44,45
455,197,0,87.74,15,92.77,173
101,101,86,32.09,5,36.55,100
501,126,0,93.66,5,80.62,184
160,119,119,18.97,0,16.73,131
577,64,0,38.09,0,43.12,92
172,107,0,22.13,10,26.35,119
183,86,133,68.64,0,68.31,120
91,65,78,107.61,5,129.66,76
544,89,0,114.92,20,106.59,115
485,114,518,93.42,10,82.78,164
235,30,0,28.15,5,27.92,50
643,88,0,84.14,5,88.58,126
987,264,1209,61.99,20,70.91,351
686,51,0,89.63,0,82.7,71
105,105,137,72.5,5,81.81,144
624,86,0,29.59,5,33.55,123
38,38,136,31.19,0,37.14,161
193,172,0,77.01,10,67.12,190
68,68,168,107.25,5,96.3,161
730,60,0,99.93,0,94.41,97
164,152,0,71.31,20,62.02,164
509,146,448,27.55,0,25.55,152
525,62,0,117.28,5,128.45,92
463,99,0,70.05,0,80.19,102
207,63,0,81.77,5,76.91,72
209,156,0,23.06,15,27.54,183
106,104,118,28.25,10,33.76,134
278,112,326,79.97,10,84.45,100
372,69,0,117.22,15,113.44,77
337,69,0,15.82,10,13.59,93
285,154,0,68.99,0,73.48,166
124,81,132,105.52,0,95.64,131
361,52,0,18.14,20,16.99,77
572,77,0,20.73,10,20.31,85
106,10,0,25.5,10,30.33,12
807,158,1047,21.47,10,25.24,238
124,110,0,111.34,10,103.02,100
103,103,107,57.61,0,53.43,101
147,130,227,50.26,10,49.11,205
227,5,0,82.1,10,77.45,5
117,94,0,95.74,10,87.92,81
928,124,0,83.53,0,71.48,125
805,165,0,110.27,10,123.81,185
115,115,0,109.18,0,97.68,115
373,135,0,109.99,5,109.81,124
364,50,0,103.43,10,124.47,59
774,39,0,124.9,5,118.22,54
118,118,164,64.97,5,55.64,152
236,144,0,62.31,25,73.39,131
1195,60,0,9.52,10,10.39,84
737,182,0,25.07,0,27.29,169
461,61,0,142.14,0,169.94,79
189,146,0,59.1,10,71.37,165
105,105,110,75.81,0,80.23,107
112,60,0,29.11,10,33.96,63
1090,187,0,37.55,0,34.03,171
143,48,0,91.93,0,108.6,56
244,114,333,129.59,5,116.58,132
922,170,0,32.29,10,28.25,193
319,51,0,53.57,5,63.35,79
134,115,123,107.13,25,96.23,148
384,104,0,21.9,5,19.66,118
398,80,0,153.63,10,167.84,79
469,106,0,102.49,0,113.1,90
93,70,0,122.07,0,113.13,70
151,65,121,78.95,25,70.55,103
100,40,50,141.84,5,136.69,40
108,108,103,56.98,5,67.17,95
6,6,0,106.45,20,113.58,79
407,162,0,13.81,10,15.52,182
197,110,0,46.07,5,43.97,128
196,48,0,27.53,0,29.55,68
251,135,198,9.98,10,8.62,210
205,79,0,14.52,10,12.82,79
1102,143,0,70.7,10,75.26,195
324,217,301,105.06,5,101.72,182
258,104,0,59.22,10,55.24,97
197,152,0,95.15,10,106.89,129
735,101,0,61.2,10,71.99,140
479,74,0,66.74,10,75.41,72
416,69,263,105.98,20,117.69,81
1277,94,0,74.12,10,78.05,130
181,90,0,167.7,10,159.93,94
257,104,236,54.49,10,52.27,143
209,73,0,37.15,0,36.48,97
82,82,106,33.0,15,29.61,89
23,23,96,23.19,0,21.65,98
237,69,199,156.65,0,152.31,93
71,71,130,29.69,20,28.44,137
310,86,273,70.98,10,75.08,125
127,118,168,79.23,0,74.48,141
540,141,873,58.0,20,67.51,190
205,102,0,109.42,0,117.42,99
970,115,0,58.19,25,56.86,172
303,158,0,41.05,25,38.04,175
1131,132,0,30.47,0,29.65,148
120,61,0,39.85,10,35.26,76
208,64,0,77.83,0,87.19,57
291,28,0,110.13,0,127.53,35
100,23,0,131.39,5,152.22,33
258,132,352,86.64,10,95.1,147
86,86,110,30.19,10,34.71,98
375,65,0,76.43,0,69.18,97
160,83,0,11.88,25,10.27,76
513,262,619,43.92,25,47.32,252
65,65,159,21.45,20,25.55,148
230,163,135,69.18,5,73.05,158
104,104,140,108.6,25,103.05,136
455,70,0,118.25,5,113.5,72
371,140,0,90.42,15,99.74,193
205,121,278,36.45,10,32.91,144
555,138,0,73.24,15,77.51,117
723,91,0,49.59,5,43.07,151
635,214,893,106.87,15,128.02,203
137,137,141,64.75,15,68.28,144
538,101,0,29.06,10,31.85,135
136,136,187,29.43,5,33.56,159
440,191,0,73.84,5,78.29,173
168,168,204,124.35,0,109.99,198
670,138,0,107.07,5,105.31,135
777,48,0,51.88,10,60.64,46
363,121,0,29.94,0,26.35,183
463,125,469,145.0,5,125.61,144
364,137,714,73.39,20,71.73,176
144,89,207,68.57,25,72.36,105
654,150,0,21.37,15,18.26,137
120,92,109,28.23,0,32.65,100
166,166,706,100.44,15,111.27,200
303,68,0,110.36,10,120.95,59
268,134,252,16.04,20,15.74,135
131,131,360,62.11,5,65.52,147
175,175,182,106.56,15,122.0,215
309,115,281,22.17,5,26.73,101
495,198,632,26.55,10,23.88,166
96,96,149,32.3,25,34.87,124
649,130,0,17.2,5,16.68,115
281,129,307,131.95,10,154.66,176
107,107,126,61.26,5,73.37,155
244,127,0,43.69,10,40.03,152
222,82,195,130.51,5,120.76,112
173,90,176,102.33,0,113.77,85
804,213,785,94.02,0,105.59,186
640,200,630,119.66,10,104.41,197
509,326,1275,134.17,20,156.69,313
238,90,199,81.0,25,87.1,118
314,119,579,128.73,25,126.71,170
735,154,0,177.14,0,168.17,144
164,164,234,78.68,10,85.8,275
92,92,0,78.57,5,74.38,113
1135,68,0,8.41,25,9.15,101
555,96,0,23.71,0,22.63,131
400,68,0,100.44,25,111.48,63
587,64,0,47.92,10,56.43,95
110,94,158,78.99,10,70.41,138
426,61,0,31.13,15,35.79,98
903,117,0,31.91,0,35.24,131
95,74,73,101.29,0,100.75,68
130,90,0,109.78,0,117.99,81
752,121,0,25.61,10,24.17,111
268,34,0,45.27,5,52.05,35
142,113,0,110.25,10,104.86,98
280,112,0,24.12,5,21.86,150
318,59,0,145.71,10,130.48,51
363,105,273,79.87,25,89.82,102
256,96,362,119.73,10,132.3,110
207,64,0,85.94,15,76.44,91
110,47,50,130.19,10,151.06,45
103,72,95,50.16,25,43.48,113
265,35,0,110.65,10,124.96,57
730,153,0,11.7,25,10.31,169
87,72,0,41.12,5,48.73,108
148,123,150,28.05,20,29.9,143
314,126,0,7.97,5,9.62,125
526,114,0,15.65,15,13.55,120
959,140,0,61.66,15,69.97,164
107,107,0,93.47,5,82.26,140
154,46,0,51.25,0,60.89,42
892,50,0,81.8,5,80.69,53
634,127,0,79.2,0,72.64,176
405,71,0,73.7,5,72.61,70
347,102,0,120.77,10,130.62,85
1183,105,0,92.9,0,99.85,173
91,40,0,139.75,10,122.0,44
153,139,361,47.21,25,50.61,175
406,113,0,26.53,25,31.38,98
106,106,150,39.71,15,42.4,167
96,96,144,26.11,5,27.93,174
168,54,0,118.71,20,102.46,78
130,57,61,28.78,0,26.95,60
224,66,0,63.63,5,75.69,75
177,74,0,53.12,25,48.83,104
399,144,0,64.91,0,56.73,131
427,173,0,109.46,20,107.88,156
855,93,0,68.44,0,66.43,127
145,145,0,39.05,20,43.92,151
999,213,0,28.61,10,32.51,183
59,59,120,49.53,0,49.29,109
144,97,95,94.17,0,85.38,96
263,69,0,125.16,5,134.18,82
170,45,78,121.58,20,112.31,44
126,126,0,93.08,5,107.71,154
110,71,75,26.64,10,32.07,62
1135,141,0,74.37,10,72.0,121
77,77,62,14.69,5,14.47,69
251,172,0,48.17,0,44.5,152
159,66,0,22.71,5,20.93,94
202,115,128,68.59,0,66.64,120
140,60,0,96.87,10,108.04,62
385,51,0,118.35,0,110.52,59
231,113,0,80.13,10,93.48,128
84,84,0,26.01,20,31.39,90
417,145,639,109.82,0,122.94,206
632,194,0,50.96,10,55.66,201
421,57,0,80.93,10,92.26,87
141,83,123,63.36,15,53.88,119
437,134,339,30.21,10,29.73,130
187,137,0,30.4,0,30.19,134
249,191,491,88.08,0,102.64,223
204,132,0,87.94,10,99.59,128
532,63,0,84.36,10,79.94,78
729,77,0,66.27,5,73.19,99
242,126,0,22.87,10,25.75,142
338,79,0,122.07,0,129.57,89
227,97,0,76.51,5,88.54,147
55,55,305,88.44,10,105.7,128
504,75,0,21.67,5,25.76,121
137,83,86,24.7,10,27.89,91
0,0,0,83.27,5,76.42,81
235,73,235,131.1,5,123.7,78
134,54,0,15.64,0,15.42,60
360,113,0,50.26,20,60.53,133
182,156,112,96.82,5,109.21,137
194,140,661,26.78,15,30.94,208
297,50,0,16.95,10,17.87,44
149,110,116,35.77,15,33.02,101
519,50,0,13.15,15,15.37,83
152,47,0,90.41,5,102.3,42
126,126,147,58.62,10,55.28,141
117,83,86,36.48,0,43.1,77
140,69,0,123.11,10,118.81,110
83,60,0,87.75,5,105.33,56
591,61,0,67.46,5,62.49,76
440,184,0,115.07,0,131.23,162
183,183,0,140.37,0,135.25,207
148,86,0,97.67,5,88.66,88
195,36,0,109.04,0,131.74,46
581,45,0,124.64,5,120.24,54
234,123,0,63.96,0,77.28,146
419,81,0,69.93,5,80.62,92
1067,145,0,12.2,10,11.51,146
459,147,0,17.94,25,20.88,152
332,59,0,124.74,5,143.55,58
523,134,529,63.66,15,63.08,196
174,99,0,66.31,5,78.49,82
365,200,446,40.45,20,46.77,214
786,106,0,29.95,20,27.84,170
94,68,76,100.39,0,106.72,79
40,40,0,99.32,5,113.6,67
631,123,0,25.45,10,24.9,109
234,79,0,52.05,10,47.52,72
29,29,79,111.77,0,134.4,86
603,92,0,21.44,0,25.5,111
259,59,0,161.79,5,183.62,79
258,88,0,104.74,10,95.25,113
160,50,0,111.19,5,107.28,58
143,143,122,115.41,0,100.22,133
113,81,77,159.97,5,149.14,72
126,41,0,47.86,5,51.04,47
230,33,0,114.76,0,125.55,40
577,146,0,15.42,5,14.42,184
374,28,0,25.23,25,27.21,38
175,60,92,30.29,5,26.08,95
188,67,0,6.06,20,6.64,93
412,85,0,15.7,5,18.87,102
819,132,711,65.31,15,70.15,186
301,154,350,89.07,10,96.82,160
108,108,145,60.96,10,69.6,122
842,91,0,115.15,0,105.91,141
507,88,0,63.67,10,63.51,136
334,64,0,55.94,25,51.53,59
245,56,0,118.8,10,102.09,66
1078,187,0,93.88,0,101.89,177
308,58,0,158.07,10,144.78,77
250,146,0,65.19,5,64.99,189
293,67,363,36.12,5,35.58,104
150,81,134,39.74,5,34.94,112
144,91,109,23.15,0,22.22,98
313,11,0,117.1,0,111.21,18
134,85,107,28.88,10,34.95,106
431,112,0,76.16,10,74.24,131
103,35,0,48.9,10,43.84,32
255,80,0,61.95,5,59.98,133
254,29,0,68.03,25,77.34,47
762,187,751,71.29,5,85.99,179
457,44,0,33.62,5,39.93,53
786,163,855,23.83,25,26.75,183
120,120,108,45.09,5,48.66,112
142,98,158,91.9,10,105.6,139
657,82,0,130.01,5,111.44,78
125,25,0,137.16,0,145.18,31
352,130,315,87.98,20,78.41,177
114,64,106,33.03,0,35.6,93
994,155,0,87.83,0,77.35,142
62,62,153,19.36,5,17.91,156
79,79,0,36.78,15,39.7,133
93,45,58,20.57,5,17.88,66
215,215,192,78.01,10,75.05,206
80,62,50,80.43,25,89.75,61
334,55,0,110.99,5,99.67,55
636,125,0,87.5,15,104.88,180
278,74,0,28.29,5,34.19,65
272,172,0,99.72,0,87.53,149
1647,148,0,43.65,10,51.22,143
364,65,0,90.04,10,88.44,103
181,61,0,62.84,10,60.41,99
303,40,0,22.31,10,24.39,56
50,50,140,31.57,0,29.95,147
58,58,0,63.5,10,70.49,138
72,72,153,99.9,10,93.47,155
469,53,0,84.67,5,100.17,78
652,139,0,65.51,20,63.64,134
564,98,0,21.47,10,21.13,104
259,102,0,114.11,10,138.08,100
130,54,0,66.8,5,65.16,87
207,91,0,69.75,20,82.16,91
429,45,0,17.38,5,19.76,57
140,71,0,26.36,5,23.49,79
0,0,0,53.23,25,59.76,39
162,37,0,108.03,5,122.43,40
332,88,0,16.54,10,18.84,123
247,90,0,54.01,5,61.04,101
138,81,74,77.91,5,84.24,70
54,54,0,23.96,25,28.38,214
247,101,0,21.87,5,20.14,84
155,92,98,36.58,10,35.86,90
469,90,0,13.67,15,14.42,94
412,70,0,99.83,5,105.13,68
147,147,224,77.35,0,76.69,205
120,120,119,41.6,10,36.5,135
266,62,0,124.36,0,149.52,97
199,99,287,102.79,15,95.04,120
530,117,0,82.88,5,87.24,158
256,121,0,98.1,5,97.51,108
627,126,0,114.2,5,124.6,166
261,118,188,77.55,25,88.65,105
159,54,0,113.83,5,102.76,57
536,57,0,139.16,0,122.66,69
111,96,174,54.42,15,64.67,147
338,56,0,65.68,5,70.85,74
922,190,0,11.43,20,12.58,185
312,151,323,26.11,0,25.65,165
273,92,221,145.77,0,159.46,87
389,141,0,51.71,15,49.99,121
75,67,59,63.56,5,76.69,70
165,32,0,30.69,5,29.69,49
680,104,711,30.91,15,28.73,159
102,51,65,88.58,5,106.19,59
333,88,261,106.66,5,122.5,87
508,79,0,26.42,0,31.77,103
459,69,0,47.92,10,57.14,63
79,63,76,95.06,10,108.04,70
511,144,0,23.31,5,22.31,139
200,79,139,159.83,5,184.69,75
170,50,0,85.66,10,91.81,69
110,94,0,103.54,25,98.8,106
122,60,102,102.91,0,92.32,96
109,24,0,124.03,10,144.24,33
85,85,102,55.2,10,53.55,87
197,74,0,120.37,10,119.63,66
431,234,486,12.85,25,11.16,205
346,104,385,44.05,5,39.37,113
207,112,141,30.21,10,32.79,128
121,121,262,9.37,20,10.06,256
327,184,294,20.34,5,17.78,172
687,224,0,80.45,5,96.94,226
147,147,389,91.64,25,78.47,223
145,122,186,80.2,0,70.88,163
751,105,0,111.07,5,123.65,164
419,138,450,70.74,5,85.55,172
270,37,0,65.93,10,65.44,55
189,130,463,125.95,25,116.95,140
891,229,0,109.57,5,103.71,241
250,114,332,185.18,5,205.52,124
465,122,0,55.65,0,47.32,115
226,77,0,27.9,15,33.77,76
203,82,0,38.41,0,35.05,86
162,126,147,22.69,10,21.18,125
302,92,0,127.45,10,137.63,79
156,55,0,29.15,5,25.72,78
319,153,287,75.11,10,84.21,144
68,68,101,62.79,5,67.4,99
175,84,0,55.69,0,49.11,84
225,153,295,109.39,10,116.56,132
575,108,0,55.19,20,62.04,148
413,62,0,34.94,10,39.92,78
623,113,0,27.95,10,24.66,155
108,108,101,46.45,0,50.17,105
202,125,100,89.15,5,101.39,111
575,137,0,132.82,10,154.7,117
178,98,166,134.24,20,154.63,84
222,34,0,66.79,5,80.61,52
156,127,108,37.49,0,34.12,116
839,127,0,73.45,10,67.66,117
153,131,249,17.82,25,16.85,216
619,397,937,55.4,25,64.98,372
106,106,142,21.33,25,19.86,151
192,137,136,55.6,15,61.89,121
68,49,53,90.88,10,102.5,45
279,38,254,104.52,10,91.18,54
511,120,587,108.26,0,121.86,200
204,95,196,35.79,0,35.5,103
100,100,0,83.59,10,91.65,142
1499,114,0,42.28,0,50.41,99
299,164,0,91.25,20,91.06,146
120,120,130,70.72,5,78.35,136
263,56,0,29.63,0,27.94,91
140,140,267,35.17,10,38.58,254
491,106,0,69.85,0,82.28,134
153,153,307,127.65,20,126.66,312
416,180,401,97.84,20,94.04,164
513,47,0,61.51,10,60.72,78
466,183,599,29.36,0,31.6,196
157,108,0,111.19,10,134.13,92
76,68,0,52.73,25,49.76,87
421,141,0,93.31,10,86.09,129
384,85,358,21.96,10,19.89,127
69,69,71,22.7,15,25.43,83
326,92,0,82.54,0,95.11,78
125,113,357,149.73,5,170.13,135
244,90,212,16.51,10,16.4,106
517,54,0,48.78,5,48.35,58
131,35,0,68.83,5,77.16,38
281,115,0,26.73,0,32.21,145
146,114,0,20.52,15,17.76,99
161,61,0,34.47,5,41.26,73
1426,140,0,18.25,5,19.69,152
342,98,0,109.02,10,101.63,94
224,218,0,72.98,0,71.46,182
119,119,207,50.14,15,58.98,251
204,75,192,113.65,10,126.58,101
100,79,0,96.19,10,93.54,82
413,135,0,82.66,5,81.98,139
765,112,0,105.14,5,115.11,148
501,68,0,68.93,20,81.15,61
143,143,309,114.48,10,134.1,176
105,105,0,114.97,15,133.58,106
479,68,0,132.09,10,123.19,84
189,132,158,63.36,0,76.14,143
282,91,280,66.64,5,77.38,78
732,79,0,11.64,5,10.87,113
161,161,0,25.23,5,26.79,191
181,104,0,147.15,0,173.63,89
248,43,0,46.9,0,43.19,46
67,67,154,61.36,25,71.92,132
579,46,0,30.48,10,33.01,76
576,145,0,29.62,5,35.15,124
116,56,68,92.39,5,97.64,71
245,93,0,119.72,5,113.36,106
429,178,757,24.91,25,26.98,183
390,90,534,57.64,15,53.0,119
92,92,113,126.96,5,123.09,126
367,55,0,17.16,5,18.4,61
121,36,0,140.03,10,148.41,54
393,73,0,71.57,25,85.33,70
378,142,403,119.32,15,138.9,127
164,68,69,74.64,25,65.41,86
85,53,95,150.01,15,135.04,85
102,102,86,57.72,10,52.8,100
123,29,0,100.81,10,112.71,34
197,132,0,13.36,5,11.62,132
242,138,0,48.56,5,45.59,146
236,76,0,29.7,0,27.47,75
262,145,179,10.05,0,11.25,191
143,143,482,16.56,25,18.46,205
463,97,0,60.01,10,57.81,117
350,253,0,122.0,5,115.46,245
209,93,0,66.07,10,59.27,132
646,220,516,124.19,10,118.09,209
281,230,0,66.67,20,63.19,196
233,53,226,69.63,10,61.47,69
322,72,0,128.63,5,141.14,88
662,100,0,80.39,10,94.66,158
136,48,0,155.9,10,152.82,73
343,212,429,57.29,15,62.32,202
149,149,709,38.38,20,41.99,206
121,102,104,30.73,25,26.47,105
183,75,0,19.31,20,17.03,111
210,106,210,151.98,5,148.04,100
101,80,103,28.6,10,24.58,88
166,166,431,84.51,10,100.62,187
101,101,131,61.34,20,72.22,148
964,136,767,74.74,10,66.06,225
72,72,0,125.12,5,120.82,142
467,180,0,79.28,10,87.91,245
351,132,306,33.14,25,38.92,118
510,72,0,21.35,15,24.54,101
101,101,147,46.13,15,40.96,140
177,86,96,94.84,0,105.5,114
438,147,650,130.93,25,155.72,175
80,80,217,180.07,0,202.61,105
503,170,0,104.54,0,98.86,159
137,136,140,35.98,5,38.65,137
712,186,0,81.24,15,73.74,173
271,68,0,15.95,5,15.21,93
222,133,0,44.78,5,53.51,163
142,52,0,19.38,0,23.24,51
191,110,101,64.01,5,63.44,114
72,72,71,112.49,0,125.21,74
241,24,0,95.65,5,111.6,31
391,233,0,91.18,20,88.56,200
109,109,269,30.92,15,36.09,125
639,118,0,88.82,10,79.82,146
1385,131,0,50.32,5,59.33,175
1028,114,0,90.63,20,78.23,144
130,113,145,78.79,10,70.77,175
546,122,476,28.89,25,25.27,180
267,235,393,36.0,25,33.07,330
385,123,0,67.36,10,57.3,140
307,189,0,106.34,10,124.46,198
236,70,0,92.48,5,78.87,89
466,73,0,65.52,0,63.08,66
283,100,0,26.95,0,25.98,145
518,96,511,107.14,20,113.38,117
722,70,0,60.9,5,53.78,62
280,98,0,87.29,10,75.15,107
299,63,0,19.76,5,21.41,93
71,38,50,22.84,0,26.18,42
940,83,0,98.87,0,87.43,117
247,28,0,114.31,0,111.86,29
154,138,351,16.63,25,17.58,190
463,248,1039,74.36,25,66.69,302
96,96,170,106.18,10,105.38,171
827,137,0,32.32,5,28.21,219
664,118,537,21.25,25,18.34,151
100,100,130,33.11,25,31.33,116
1286,311,0,21.18,20,18.11,263
244,115,289,106.03,20,112.46,139
6,6,69,48.32,10,45.21,80
207,207,222,45.97,25,40.57,245
129,62,0,115.31,10,110.64,90
308,22,0,89.12,0,85.43,35
1063,79,0,66.51,10,75.4,102
653,214,0,110.25,15,105.47,188
1708,135,0,134.57,0,154.0,211
188,172,0,112.78,10,123.26,170
579,110,602,137.54,10,128.76,129
411,53,0,143.44,0,123.79,78
215,151,0,60.87,5,53.69,129
191,138,571,76.4,5,81.47,120
653,67,0,9.47,15,10.22,99
323,195,337,21.68,15,23.74,176
77,77,350,128.85,25,114.52,121
734,124,0,58.84,5,52.84,127
154,83,0,57.07,20,50.29,74
533,210,0,42.02,15,41.51,184
431,190,0,32.88,10,36.85,180
128,30,0,69.69,15,73.72,27
152,105,0,117.14,0,126.18,100
251,86,0,22.05,25,24.4,138
300,104,0,68.46,0,77.8,139
113,113,159,138.8,0,118.24,138
312,184,523,23.67,10,20.76,163
224,84,194,135.84,25,155.7,97
320,89,268,92.3,10,80.9,76
236,52,0,102.11,10,113.31,64
165,67,0,85.64,5,100.75,73
127,89,98,158.54,10,149.64,84
86,86,93,53.67,10,63.17,93
94,94,169,148.95,0,134.29,97
551,147,0,11.65,25,13.48,186
104,78,0,37.0,10,33.03,77
160,160,148,31.66,15,34.45,164
296,121,0,8.13,0,8.95,115
294,143,0,20.02,15,23.37,232
366,252,1088,81.46,15,96.34,283
486,229,534,105.52,20,99.12,257
116,116,260,84.82,10,72.62,227
426,132,0,121.46,5,119.27,179
51,51,0,55.01,20,60.41,144
180,68,0,76.49,5,72.14,80
250,42,0,125.1,5,106.65,65
562,160,0,83.11,5,87.73,151
88,88,0,149.13,20,129.44,94
131,131,0,67.05,0,63.95,180
363,50,0,30.47,0,28.66,43
123,123,189,44.95,10,39.59,173
108,70,90,22.01,5,20.44,98
104,73,0,144.92,10,124.04,102
124,63,95,29.49,0,34.14,81
287,60,0,66.53,5,73.43,88
131,131,158,66.07,10,71.99,133
828,61,0,52.83,0,56.42,83
295,92,0,103.62,5,94.7,83
287,116,0,75.24,0,67.43,160
219,71,0,44.45,0,44.35,103
438,83,0,24.54,10,23.86,111
147,43,0,40.21,0,44.78,64
187,69,0,66.68,20,80.5,76
291,171,0,136.05,15,153.73,144
166,93,0,169.61,10,145.72,103
333,154,310,91.99,10,110.76,169
141,109,111,36.38,0,30.97,107
526,105,0,64.98,15,58.7,97
203,75,0,15.31,0,13.6,67
89,89,0,43.39,15,39.16,174
90,51,53,16.89,15,18.78,57
182,134,135,60.87,5,66.81,115
71,71,132,121.11,15,112.55,130
217,71,0,114.07,5,110.42,63
158,114,0,81.59,10,69.47,117
196,63,0,32.29,5,30.65,88
521,111,0,90.48,10,80.02,152
1254,130,0,56.62,0,61.46,201
914,74,0,93.65,0,108.49,99
162,61,0,70.6,0,60.77,102
424,89,0,32.1,0,36.17,133
425,93,0,32.04,0,29.53,152
262,105,271,60.49,20,63.94,162
118,118,258,115.37,15,126.7,258
166,146,0,106.53,10,105.84,153
393,54,0,47.62,20,53.26,55
183,49,0,19.4,0,18.89,47
422,131,0,112.64,15,131.46,114
652,74,0,61.81,10,56.63,81
182,155,236,84.7,20,78.14,136
236,105,0,22.91,10,21.95,141
83,76,107,27.59,5,24.73,93
857,107,0,74.17,20,86.12,113
219,83,0,122.56,5,145.1,73
228,35,0,12.96,10,13.72,52
215,132,0,53.25,10,62.55,114
170,103,124,91.6,10,86.65,119
690,83,0,26.66,0,23.69,127
546,104,0,22.05,0,23.92,87
130,63,65,32.43,5,35.25,56
975,85,0,14.91,10,17.68,103
